Gene(s)	circID	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA	common_or_uncommon	opposite_QTL_effect	mRNA	cRNA	trait	mRNA_mlog10_pval	cRNA_mlog10_pval	method	is_cRNA_coloc_greater
PEAK1	chr15:77657505-77681144	chr15:77657505-77681144_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PEAK1	0.0892396180296218	0.0892396180296218	0	17	17	2	2	-	Exon-Intron	circle	cis	0.38665483703825	0.883586401116678	-0.561138995302278	0.258099728613816	0.322050093261495	0.463330823699426	0.561388351593811	326	1	77640394	15	linear	cis	0.340418071156455	1.28437031991779	-0.429553677648924	0.189160253722877	0.301067631499758	0.313677514562906	0.439494021378227	234	1	77804534.5	15	uncommon	no	0.9954288	0.0004671844	IBD	0.00198979829147391	3.33051166740899	MetaXCan	yes
PEAK1	chr15:77656416-77657567	chr15:77656416-77657567_ImmunePanel_Basophils	ImmunePanel_Basophils	PEAK1	-0.0319183285498703	-0.0319183285498703	0	6	6	2	2	-	Exon-Intron	circle	cis	0.38665483703825	0.883586401116678	-0.561138995302278	0.258099728613816	0.322050093261495	0.463330823699426	0.561388351593811	326	1	77640394	15	linear	cis	0.340418071156455	1.28437031991779	-0.429553677648924	0.189160253722877	0.301067631499758	0.313677514562906	0.439494021378227	234	1	77804534.5	15	uncommon	no	0.148037	5.011327e-05	CD	0.829629724554008	4.30004725767219	MetaXCan	yes
PEAK1	chr15:77656416-77657567	chr15:77656416-77657567_ImmunePanel_Basophils	ImmunePanel_Basophils	PEAK1	-0.0319183285498703	-0.0319183285498703	0	6	6	2	2	-	Exon-Intron	circle	cis	0.38665483703825	0.883586401116678	-0.561138995302278	0.258099728613816	0.322050093261495	0.463330823699426	0.561388351593811	326	1	77640394	15	linear	cis	0.340418071156455	1.28437031991779	-0.429553677648924	0.189160253722877	0.301067631499758	0.313677514562906	0.439494021378227	234	1	77804534.5	15	uncommon	no	0.9954288	0.0004671844	IBD	0.00198979829147391	3.33051166740899	MetaXCan	yes
PEAK1	chr15:77656416-77657567	chr15:77656416-77657567_ImmunePanel_Basophils	ImmunePanel_Basophils	PEAK1	-0.0319183285498703	-0.0319183285498703	0	6	6	2	2	-	Exon-Intron	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15	common	no	0.148037	5.011327e-05	CD	0.829629724554008	4.30004725767219	MetaXCan	yes
PEAK1	chr15:77656416-77657567	chr15:77656416-77657567_ImmunePanel_Basophils	ImmunePanel_Basophils	PEAK1	-0.0319183285498703	-0.0319183285498703	0	6	6	2	2	-	Exon-Intron	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15	common	no	0.9954288	0.0004671844	IBD	0.00198979829147391	3.33051166740899	MetaXCan	yes
PEAK1	chr15:77657505-77681144	chr15:77657505-77681144_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PEAK1	0.0892396180296218	0.0892396180296218	0	17	17	2	2	-	Exon-Intron	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15	common	no	0.148037	5.011327e-05	CD	0.829629724554008	4.30004725767219	MetaXCan	yes
PEAK1	chr15:77657505-77681144	chr15:77657505-77681144_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PEAK1	0.0892396180296218	0.0892396180296218	0	17	17	2	2	-	Exon-Intron	circle	cis	0.358582490735631	0.555710120091519	-0.510172946651096	0.271103356739953	0.346785780949272	0.45765931586499	0.502880358753879	180	1	77612494	15	linear	cis	0.272764868648293	0.393675473804925	-0.400867795884484	0.20905871595878	0.299791835220243	0.326236933528442	0.377934596493331	180	1	77612494	15	common	no	0.9954288	0.0004671844	IBD	0.00198979829147391	3.33051166740899	MetaXCan	yes
PELI2	chr14:56666861-56667030	chr14:56666861-56667030_TcellRedef_Th17_CCR4pos	TcellRedef_Th17_CCR4pos	PELI2	-0.00365515621137938	-0.0135819651231304	0.00992680891175105	11	12	2	2	+	Unannotated	circle	cis	0.362007345304422	2.38417503282886	-1.49607771464304	0.796039274630664	-0.597925094693446	0.792947532563528	1.03261314774251	694	1	56697805.5	14	linear	cis	0.36455950628949	1.30001305109641	-0.304925391199335	0.160262862614408	0.343610995843821	0.348966967946934	0.381501084306763	84	1	56570119	14	uncommon	no	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169854207-169863309	chr3:169854207-169863309_TcellRedef_Th1	TcellRedef_Th1	PHC3	0.0503942881520957	0.0461224047572067	0.00427188339488901	9	11	5	7	-	Exon-Exon	circle	cis	-0.277950665126468	-0.258101853047077	-0.317861007922904	0.0130086209899855	-0.282192274148721	-0.2789705644872	-0.271629659912605	62	1	169837642	3	linear	cis	0.345713182255239	0.350689309932646	0.333165562808377	0.00445975629502191	0.342699844005661	0.34639481356217	0.34949392734073	24	1	169763128.5	3	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169863211-169867032	chr3:169863211-169867032_TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	TcellRedefRatio_Th2CCR4pos_Th17CCR4pos_Ratio	PHC3	-0.0195086284479349	-0.0220997368600761	0.00259110841214121	22	23	5	5	-	Exon-Exon	circle	cis	-0.277950665126468	-0.258101853047077	-0.317861007922904	0.0130086209899855	-0.282192274148721	-0.2789705644872	-0.271629659912605	62	1	169837642	3	linear	cis	0.345713182255239	0.350689309932646	0.333165562808377	0.00445975629502191	0.342699844005661	0.34639481356217	0.34949392734073	24	1	169763128.5	3	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169854207-169867032	chr3:169854207-169867032_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PHC3	-0.0212785411414478	-0.0224552034577226	0.00117666231627481	13	12	5	7	-	Exon-Exon	circle	cis	-0.277950665126468	-0.258101853047077	-0.317861007922904	0.0130086209899855	-0.282192274148721	-0.2789705644872	-0.271629659912605	62	1	169837642	3	linear	cis	0.345713182255239	0.350689309932646	0.333165562808377	0.00445975629502191	0.342699844005661	0.34639481356217	0.34949392734073	24	1	169763128.5	3	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
PHC3	chr3:169840379-169843795	chr3:169840379-169843795_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	PHC3	-0.0453314449071684	-0.0655930632716484	0.0202616183644801	29	33	2	8	-	Exon-Intron	circle	cis	-0.277950665126468	-0.258101853047077	-0.317861007922904	0.0130086209899855	-0.282192274148721	-0.2789705644872	-0.271629659912605	62	1	169837642	3	linear	cis	0.345713182255239	0.350689309932646	0.333165562808377	0.00445975629502191	0.342699844005661	0.34639481356217	0.34949392734073	24	1	169763128.5	3	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
PHF21A	chr11:46098305-46113774	chr11:46098305-46113774_ImmCellRatio_Myeloid_Lymphoid_Ratio	ImmCellRatio_Myeloid_Lymphoid_Ratio	PHF21A	-0.0580561151789649	NA	NA	4	NA	2	5	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHF21A	chr11:46098305-46113774	chr11:46098305-46113774_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	PHF21A	NA	0.0926034183180032	NA	NA	3	2	5	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHF7	chr3:52446827-52448603	chr3:52446827-52448603_ImmunePanel_pDC	ImmunePanel_pDC	PHF7	0.0504638313686314	0.0448280326992226	0.00563579866940881	15	16	2	4	+	Exon-Exon	circle	cis	1.01560100575768	1.13964023471759	0.662137094426731	0.154377951955798	0.946045535376759	1.07166275762487	1.1182006440949	9	1	52319215	3	linear	cis	0.75323564086881	0.897131375249597	0.556891067032623	0.100686526129326	0.759582923630373	0.787651238198181	0.790346492814903	9	1	52319215	3	common	no	NA	NA	NA	NA	NA	NA	NA
PHF7	chr3:52446827-52448603	chr3:52446827-52448603_ImmunePanel_pDC	ImmunePanel_pDC	PHF7	0.0504638313686314	0.0448280326992226	0.00563579866940881	15	16	2	4	+	Exon-Exon	circle	cis	0.807634748620802	1.71157974631968	-0.369391686241805	0.485633808051005	0.725376708356544	0.743309837954078	0.930147940015499	12	1	52645129.5	3	linear	cis	0.0598567473875501	1.17513013834671	-1.05541664357161	1.57723475524828	-0.49777994809203	0.0598567473875501	0.61749344286713	2	1	52479473.5	3	uncommon	no	NA	NA	NA	NA	NA	NA	NA
PHIP	chr6:79752560-79770535	chr6:79752560-79770535_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	PHIP	NA	-0.00676065805775313	NA	NA	4	5	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHKB	chr16:47531310-47549512	chr16:47531310-47549512_ImmCellRatio_Monocytes_DCs_Ratio	ImmCellRatio_Monocytes_DCs_Ratio	PHKB	0.0201733969027263	0.0201733969027263	0	2	2	2	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHLPP2	chr16:71692136-71713438	chr16:71692136-71713438_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	PHLPP2	NA	0.0670289305656232	NA	NA	16	6	14	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19297695	0.008199698	UC	0.714494561902237	2.08620214265882	COLOC	yes
PHLPP2	chr16:71692136-71713438	chr16:71692136-71713438_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	PHLPP2	0.0640227062051107	NA	NA	12	NA	6	14	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19297695	0.008199698	UC	0.714494561902237	2.08620214265882	COLOC	yes
PI4KB	chr1:151288049-151288985	chr1:151288049-151288985_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	PI4KB	-0.0393693981927601	-0.0506467992421774	0.0112774010494173	27	28	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006972336	0.002194014	IBD	2.15662169221181	2.65876060552004	MetaXCan	yes
PI4KB	chr1:151288049-151288985	chr1:151288049-151288985_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	PI4KB	-0.0393693981927601	-0.0506467992421774	0.0112774010494173	27	28	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010995968	0.000496038	CD	1.95876653269212	3.30448505222318	MetaXCan	yes
PI4KB	chr1:151288049-151288985	chr1:151288049-151288985_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	PI4KB	-0.0393693981927601	-0.0506467992421774	0.0112774010494173	27	28	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16083328	0.03660299	CD	0.793624081054625	1.43648343680607	COLOC	yes
PIAS1	chr15:68434284-68457142	chr15:68434284-68457142_TcellRedefRatio_CD4_Treg_Ratio	TcellRedefRatio_CD4_Treg_Ratio	PIAS1	NA	-0.0690687847662893	NA	NA	7	3	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70356498	0.04674942	UC	0.152695785717226	1.33022377286338	MetaXCan	yes
PIAS1	chr15:68434284-68457142	chr15:68434284-68457142_ImmunePanel_T_cells	ImmunePanel_T_cells	PIAS1	-0.0461775747626536	NA	NA	9	NA	3	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70356498	0.04674942	UC	0.152695785717226	1.33022377286338	MetaXCan	yes
PIAS1	chr15:68434284-68439038	chr15:68434284-68439038_TcellRedefRatio_CD8_Treg_Ratio	TcellRedefRatio_CD8_Treg_Ratio	PIAS1	-0.00206012437024926	-0.041961629019215	0.0399015046489658	3	3	3	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70356498	0.04674942	UC	0.152695785717226	1.33022377286338	MetaXCan	yes
PIAS1	chr15:68434284-68446033	chr15:68434284-68446033_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	PIAS1	NA	0	NA	NA	85	3	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70356498	0.04674942	UC	0.152695785717226	1.33022377286338	MetaXCan	yes
PIAS2	chr18:44470543-44483598	chr18:44470543-44483598_TcellRedefRatio_Th2CCR4pos_Treg_Ratio	TcellRedefRatio_Th2CCR4pos_Treg_Ratio	PIAS2	-0.100841103275262	-0.100120263366824	-0.000720839908437673	2	2	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PICALM	chr11:85685751-85695016	chr11:85685751-85695016_TcellRedefRatio_MemoryCD4_Treg_Ratio	TcellRedefRatio_MemoryCD4_Treg_Ratio	PICALM	0.0459862954365977	0.0449457306361824	0.00104056480041537	8	8	14	18	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85685751-85695016	chr11:85685751-85695016_TcellRedefRatio_MemoryCD4_Treg_Ratio	TcellRedefRatio_MemoryCD4_Treg_Ratio	PICALM	0.0459862954365977	0.0449457306361824	0.00104056480041537	8	8	14	18	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85707869-85718626	chr11:85707869-85718626_IBD_disease.yUC	IBD_disease.yUC	PICALM	NA	-0.0358268794369776	NA	NA	8	5	12	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85707869-85718626	chr11:85707869-85718626_IBD_disease.yUC	IBD_disease.yUC	PICALM	NA	-0.0358268794369776	NA	NA	8	5	12	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85685751-85714494	chr11:85685751-85714494_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	PICALM	0.0656428456186435	0.0685503485194197	-0.00290750290077615	8	8	9	18	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85685751-85714494	chr11:85685751-85714494_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	PICALM	0.0656428456186435	0.0685503485194197	-0.00290750290077615	8	8	9	18	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85707869-85714494	chr11:85707869-85714494_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	PICALM	0.0304609142449764	0.0291678516061809	0.00129306263879542	6	8	9	12	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85707869-85714494	chr11:85707869-85714494_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	PICALM	0.0304609142449764	0.0291678516061809	0.00129306263879542	6	8	9	12	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85714409-85742653	chr11:85714409-85742653_TcellRedef_Th17	TcellRedef_Th17	PICALM	0.0163946362877959	0.0163946362877959	0	11	11	2	9	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85714409-85742653	chr11:85714409-85742653_TcellRedef_Th17	TcellRedef_Th17	PICALM	0.0163946362877959	0.0163946362877959	0	11	11	2	9	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85733410-85742653	chr11:85733410-85742653_TcellRedef_CD4_Tcells	TcellRedef_CD4_Tcells	PICALM	0.0391393823377696	0.0391393823377696	0	25	25	2	4	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85733410-85742653	chr11:85733410-85742653_TcellRedef_CD4_Tcells	TcellRedef_CD4_Tcells	PICALM	0.0391393823377696	0.0391393823377696	0	25	25	2	4	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85701293-85742653	chr11:85701293-85742653_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	PICALM	NA	0	NA	NA	87.5	2	1	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85701293-85742653	chr11:85701293-85742653_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	PICALM	NA	0	NA	NA	87.5	2	1	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
PICALM	chr11:85707869-85718626	chr11:85707869-85718626_ImmunePanel_Basophils	ImmunePanel_Basophils	PICALM	-0.040582994499739	NA	NA	6	NA	5	12	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.0760327	0.03393001	CD	1.11899958699213	1.46941601235771	MetaXCan	yes
PICALM	chr11:85707869-85718626	chr11:85707869-85718626_ImmunePanel_Basophils	ImmunePanel_Basophils	PICALM	-0.040582994499739	NA	NA	6	NA	5	12	-	Exon-Exon	circle	cis	-0.147999256054833	0.272128930370974	-0.343763104406981	0.254756903057162	-0.324720026722657	-0.309938806962766	0.238676224636976	182	4	85742748.5	11	linear	cis	0.254149920835018	0.281011372726738	0.23221566082265	0.0207114305208672	0.236262437760145	0.243726006541208	0.280261046469299	18	1	85851611	11	uncommon	yes	0.60795839	0.03388229	UC	0.216126143772967	1.47002724471813	MetaXCan	yes
